book_id,original_title,authors,isbn,original_publication_year,average_rating
6281,The English Spy,Daniel Silva,,2015,4.16
6282,Wildwood,"Colin Meloy, Carson Ellis",006202468X,2011,3.63
6283,The Cement Garden,Ian McEwan,99468387,1978,3.57
6284,Serpent Mage,"Margaret Weis, Tracy Hickman",553561405,1992,4.06
6285,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,1416535071,2006,3.84
6286,The Bet,Rachel Van Dyken,,2013,3.85
6287,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,Conor Grennan,61930059,2010,4.25
6288,The Descendants,Kaui Hart Hemmings,1400066336,2007,3.82
6289,,Colleen Hoover,,2016,4.03
6290,Kitchen no Ohimesama,"Natsumi Ando, Miyuki Kobayashi",345496205,2005,4.16
6291,Lust for Life: A Novel of Vincent Van Gogh,Irving Stone,99416425,1934,4.19
6292,Skinwalker,Faith Hunter,451462807,2009,3.89
6293,Hissy Fit,Mary Kay Andrews,60564652,2004,3.96
6294,Private Games ,"James Patterson, Mark T. Sullivan",1846059739,2012,3.83
6295,The Cold Dish,Craig Johnson,143036424,2004,4.14
6296,Crown Duel ,Sherwood Smith,142301515,1997,4.19
6297,Pinkalicious,"Victoria Kann, Elizabeth Kann",60776390,2006,4.05
6298,The Poetry of Pablo Neruda,"Pablo Neruda, Ilan Stavans",374529604,1974,4.44
6299,Falling Angels,Tracy Chevalier,452283205,2001,3.55
6300,Sleeping Arrangements,Madeleine Wickham,552772291,2001,3.24
6301,Monsters,Ilsa J. Bick,1606841750,2011,3.94
6302,Lady Susan,"Jane Austen, Robert William Chapman",486444074,1871,3.56
6303,,Tillie Cole,,2013,4.05
6304,Remember Me ,Mary Higgins Clark,743484363,1994,3.91
6305,"The Silver Palate Cookbook: Delicious Recipes, Menus, Tips, Lore From Manhattan's Celebrated  Gourmet  Food Shop.","Julee Rosso, Sheila Lukins, Michael McLaughlin",894802046,1982,4.06
6306,Memories of Midnight,Sidney Sheldon,446354678,1990,3.68
6307,The Bone People,Keri Hulme,140089225,1984,4.06
6308,Wolf Brother,"Michelle Paver, Geoff Taylor",60728272,2004,4.15
6309,The Crimson Campaign,Brian  McClellan,356502023,2014,4.35
6310,The Universe Versus Alex Woods,Gavin Extence,316246573,2013,4.08
6311,"Stormy, Misty's Foal",Marguerite Henry,1416927883,1963,4.06
6312,バクマン。 1,"Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",3867197571,2009,4.18
6313,"Heaven, Texas",Susan Elizabeth Phillips,380776847,1995,4.08
6314,The Murder on the Links,Agatha Christie,425067947,1923,3.8
6315,High-Rise,J.G. Ballard,871404028,1975,3.68
6316,Der Antichrist,"Friedrich Nietzsche, H.L. Mencken",1421270536,1888,3.91
6317,The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,037541486X,2006,4.38
6318,The Cat Who Walks through Walls,Robert A. Heinlein,441094996,1985,3.7
6319,Shattered,"K.R. Dwyer, Dean Koontz",425099334,1973,3.87
6320,Hollywood,Charles Bukowski,843391426X,1989,3.78
6321,Dexter by Design,Jeff Lindsay,752885170,2008,3.72
6322,A Son of the Circus,John Irving,345915623,1994,3.61
6323,,Stephen King,751525677,1982,3.83
6324,"Morning, Noon & Night",Sidney Sheldon,446602213,1995,3.62
6325,Memory in Death ,J.D. Robb,425210731,2006,4.31
6326,The Waves,Virginia Woolf,156949601,1931,4.14
6327,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,385516401,2007,4.06
6328,The Violets of March,Sarah Jio,452297036,2011,3.8
6329,엄마를 부탁해,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",307593916,2008,3.76
6330,The Shining Ones,David Eddings,345388666,1993,3.95
6331,House of M,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",785117210,2006,3.97
6332,Tenth Grade Bleeds,Heather Brewer,525421351,2009,4.24
6333,Trinity: A Novel of Ireland,Leon Uris,60827882,1976,4.23
6334,The Cat in the Hat Comes Back,Dr. Seuss,394800028,1958,3.83
6335,Oscar and Lucinda,Peter Carey,702229784,1988,3.72
6336,The Good Husband of Zebra Drive,Alexander McCall Smith,375422730,2007,4.06
6337,Up from Slavery,"Booker T. Washington, Ishmael Reed",451527542,1900,4.09
6338,The Secret Servant,Daniel Silva,399154221,2007,4.25
6339,Hearts In Darkness,Laura Kaye,,2011,3.86
6340,Shards of Honor,Lois McMaster Bujold,743468422,1986,4.13
6341,Astérix le Gaulois,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",752866052,1960,4.18
6342,"A Light in the Window (The Mitford Years, #2)",Jan Karon,1589190637,1995,4.23
6343,The Forever of Ella and Micha,Jessica Sorensen,1455574880,2013,4.1
6344,Say Goodbye,Lisa Gardner,553804332,2008,4.12
6345,Scuffy the Tugboat and His Adventures Down the River,Gertrude Crampton,307105474,1946,4.11
6346,Dawn,Erin Hunter,006074457X,2005,4.31
6347,Just Me and My Dad (Look-Look),Mercer Mayer,307118398,1977,4.19
6348,All I Really Need To Know I Learned in Kindergarten,Robert Fulghum,034546639X,1986,4.03
6349,Temple,Matthew Reilly,312981260,1999,4.04
6350,Peter and the Secret of Rundoon,"Dave Barry, Ridley Pearson, Greg Call",786837888,2007,4.16
6351,Holy Cow: An Indian Adventure,Sarah Macdonald,767915747,2002,3.51
6352,Last to Die,Tess Gerritsen,345515633,2012,4.1
6353,Kraken: An Anatomy,China Miéville,034549749X,2010,3.6
6354,Le Mur,Jean-Paul Sartre,184391400X,1939,4.07
6355,The House We Grew Up In,Lisa Jewell,1476702993,2013,3.88
6356,A Dance With Dragons: Part 1 Dreams and Dust,George R.R. Martin,7466064,2011,4.32
6357,Full Black,Brad Thor,141658661X,2011,4.26
6358,,Helen Bryan,,2012,3.75
6359,Five on a Treasure Island ,Enid Blyton,340796146,1942,4.06
6360,Summer People,Elin Hilderbrand,312997191,2003,3.93
6361,There's Treasure Everywhere: A Calvin and Hobbes Collection,Bill Watterson,836213122,1996,4.74
6362,花より男子 1,"Yoko Kamio, 神尾葉子",1569319960,1992,4.12
6363,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",Steven Levy,1416596585,2011,3.83
6364,When We Were Orphans,Kazuo Ishiguro,571225403,2000,3.45
6365,,Linda Kage,,2013,4.1
6366,Stitches: A Memoir,David Small,393068579,2009,4.03
6367,The Last Nude,Ellis Avery,1594488134,2012,3.77
6368,Daja's Book,Tamora Pierce,590554107,1998,4.06
6369,All the Weyrs of Pern,Anne McCaffrey,345419359,1991,4.15
6370,Beautiful Sacrifice,Jamie McGuire,,2015,4.08
6371,Black Powder War,Naomi Novik,345481305,2006,3.9
6372,Heartbreaker,Julie Garwood,1416503811,2000,4.02
6373,,David Shannon,590480871,1999,4.16
6374,Briar's Book,Tamora Pierce,590554115,1999,4.14
6375,The First Man in Rome,Colleen McCullough,380710811,1990,4.08
6376,Every Dead Thing,John Connolly,067102731X,1999,4.01
6377,The Confessor,Daniel Silva,014101587X,2003,4.14
6378,ヤマトナデシコ七変化,"Tomoko Hayakawa, David Ury",345479122,2000,4.15
6379,The Walking Dead: Rise of the Governor,"Robert Kirkman, Jay Bonansinga",312547730,2011,3.9
6380,The Thousand Orcs (Hunter's Blades #1),R.A. Salvatore,786929804,2002,4.08
6381,Miller's Valley,Anna Quindlen,812996089,2016,3.89
6382,,Jerzy Kosiński,080213422X,1965,3.94
6383,The Glass Lake,Maeve Binchy,752876872,1994,3.89
6384,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,Jonathan Haidt,465028020,2005,4.12
6385,The Masque of the Red Death,Edgar Allan Poe,1594567395,1842,4.08
6386,The Evolutionary Void,Peter F. Hamilton,345496574,2009,4.25
6387,The Forbidden Game,L.J. Smith,1416989404,1997,4.19
6388,Perfect You,Elizabeth Scott,1416953558,2008,3.7
6389,Jazz,Toni Morrison,452269652,1992,3.78
6390,,Benjamin Hoff,1405204273,1992,3.81
6391,You're the one that I want,Cecily von Ziegesar,316735167,2004,3.71
6392,Двенадцать стульев,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",810114844,1927,4.42
6393,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",1558744630,1997,3.91
6394,The Fever,Megan Abbott,316231053,2014,3.12
6395,The Very Quiet Cricket,Eric Carle,399218858,1990,4.07
6396,The Gift,Alison Croggon,763631620,2002,4
6397,Something from the Nightside,Simon R. Green,441010652,2003,3.77
6398,,Thomas J. Stanley,740718584,2006,4.15
6399,The Stars Shine Down,Sidney Sheldon,6178715,1992,3.65
6400,The Beatles Anthology,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",811826848,2000,4.38
6401,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,"Christopher  Ryan, Cacilda Jethá",61707803,2010,4.02
6402,You Know You Love Me,Cecily von Ziegesar,316911488,2002,3.53
6403,Night World: The Ultimate Fan Guide.,"Annette Pollert, L.J. Smith",1442402849,2009,4.36
6404,A Chair for My Mother ,Vera B. Williams,688040748,1982,4.2
6405,The Crow Road,Iain Banks,349103232,1992,4.07
6406,The Book of Joe,Jonathan Tropper,385338104,2003,3.95
6407,Dragonlance Chronicles: Dragons of Autumn Twilight/Dragons of Winter Night/Dragons of Spring Dawning (Collectors Edition),"Margaret Weis, Tracy Hickman",880386525,1985,4.21
6408,ビューティーポップ 1 [Byūtī poppu 1],Kiyoko Arai,1421505754,2004,4.15
6409,From Head to Toe,Eric Carle,61119725,1997,4.18
6410,Boy Meets Girl: Say Hello to Courtship,Joshua Harris,1590521676,2000,3.78
6411,"Fables, Volume 6: Homelands","Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",1401205003,2006,4.3
6412,Reasonable Doubt,Whitney G.,,2014,4.13
6413,Home,Marilynne Robinson,374299102,2008,3.97
6414,For the Love: Fighting for Grace in a World of Impossible Standards,Jen Hatmaker,718031822,2015,4.1
6415,,J. Sterling,,2013,4.11
6416,Sweet Filthy Boy ,Christina Lauren,1476751803,2014,4.16
6417,The Winter's Tale,William Shakespeare,521293731,1600,3.69
6418,The Temporal Void,Peter F. Hamilton,1405088834,2008,4.24
6419,"Sex Criminals, Volume One: One Weird Trick","Matt Fraction, Chip Zdarsky",1607069466,2014,3.99
6420,The Rising : Antichrist is Born : Before They Were Left Behind,"Tim LaHaye, Jerry B. Jenkins",842361936,2003,4.18
6421,Teardrop,Lauren Kate,375990690,2013,3.65
6422,The Scarpetta Factor ,Patricia Cornwell,399156399,2009,3.67
6423,The Winner's Kiss,Marie Rutkoski,374384738,2016,4.29
6424,,R.K. Lilley,,2013,4.33
6425,Here be Dragons,Sharon Kay Penman,345382846,1985,4.3
6426,Loving What Is: Four Questions That Can Change Your Life,"Byron Katie, Stephen Mitchell",1400045371,2002,4.15
6427,The Whipping Boy,"Sid Fleischman, Peter Sís",60521228,1986,3.54
6428,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies","J.K. Rowling, MinaLima",1781106282,2016,4.22
6429,"Nancy Drew Complete Series Set, Books 1-64",Carolyn Keene,448445867,,4.19
6430,Pygmalion and Three Other Plays,"George Bernard Shaw, John A. Bertolini",1593080786,2004,4.01
6431,,Drew Karpyshyn,345477367,2006,4.25
6432,,Elizabeth  Hall,,2015,3.34
6433,Storm,Brigid Kemmerer,758272812,2012,3.96
6434,The Last Little Blue Envelope,Maureen Johnson,61976792,2011,3.86
6435,The Making of the Atomic Bomb,Richard Rhodes,684813785,1986,4.32
6436,Minding Frankie,Maeve Binchy,1409113965,2010,3.78
6437,Unveiled: Tamar (Lineage of Grace #1),Francine Rivers,842319476,2000,4.26
6438,,Tony Kushner,1559360739,1993,4.26
6439,The Third Twin,Ken Follett,033034837X,1996,3.64
6440,Dune: The Butlerian Jihad,"Brian Herbert, Kevin J. Anderson",765340771,2002,3.57
6441,The 80/20 Principle: The Secret to Success by Achieving More with Less,Richard Koch,385491743,1950,3.99
6442,The Complete Poetry & Prose of William Blake,"William Blake, David V. Erdman, Harold Bloom",385152132,1965,4.23
6443,Nutshell,Ian McEwan,385542070,2016,3.71
6444,デスノート #2 (Desu Nōto) Gōryū (合流),"Tsugumi Ohba, Takeshi Obata",1421501694,2004,4.42
6445,Akira 1,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1569714983,1984,4.36
6446,Imperium,Robert   Harris,074326603X,2006,4.05
6447,The Sportswriter,Richard Ford,394743253,1986,3.7
6448,Grim Tuesday,Garth Nix,439703700,2004,3.86
6449,Le bleu est une couleur chaude,Julie Maroh,272346783X,2010,3.92
6450,The Road to Little Dribbling,Bill Bryson,385539282,2015,3.71
6451,The Firebird,Susanna Kearsley,140227663X,2013,4.08
6452,学園アリス１,"Tachibana Higuchi, 樋口 橘",1427803196,2003,4.23
6453,Blue Highways: A Journey into America,William Least Heat-Moon,316353299,1982,4
6454,Breathing Lessons,Anne Tyler,345485599,1988,3.66
6455,Selected Poems of Emily Dickinson,Emily Dickinson,517206064,1890,4.16
6456,The Strange Case of Dr. Jekyll and Mr. Hyde ,"Robert Louis Stevenson, Jenny Davidson",1593081316,1886,3.96
6457,The Miracle of Forgiveness,Spencer W. Kimball,884944441,1969,4.37
6458,Juliet,Anne Fortier,345516109,2010,3.9
6459,"The Darkest Secret (Lords of the Underworld, #7)",Gena Showalter,373775490,2011,4.32
6460,God Help the Child,Toni Morrison,307594173,2014,3.7
6461,"The Umbrella Academy, Vol 1: The Apocalypse Suite","Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",1593079788,2007,3.97
6462,,Jennifer L. Armentrout,1937053571,2013,4.49
6463,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,1590597141,2001,3.94
6464,,Lacey Weatherford,,2012,3.97
6465,Infected,Scott Sigler,307406105,2008,3.85
6466,This Song Will Save Your Life,Leila Sales,374351384,2013,3.95
6467,The Women of Brewster Place,Gloria Naylor,014006690X,1982,4.13
6468,"Ms. Marvel, Vol. 2: Generation Why","G. Willow Wilson, Adrian Alphona, Jacob Wyatt",785190228,2015,4.14
6469,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Elisabeth Elliot,800758188,1984,4.15
6470,Burn for Burn,"Jenny Han, Siobhan Vivian",1442440759,2012,3.87
6471,The Greater Journey: Americans In Paris,David McCullough,1416571760,2011,3.9
6472,The Hidden City,David Eddings,345390407,1994,3.97
6473,Die Glasbläserin,"Petra Durst-Benning, Samuel Willcocks",,2000,3.87
6474,Seating Arrangements,Maggie Shipstead,307599469,2012,3.02
6475,The Broom of the System,David Foster Wallace,142002429,1987,3.84
6476,Practice Makes Perfect,Julie James,425226743,2009,3.99
6477,The Dark Hills Divide,Patrick Carman,439700930,2003,3.71
6478,Fracture Me,Tahereh Mafi,62284835,2013,3.77
6479,You Will Know Me,Megan Abbott,031623107X,2016,3.45
6480,The Sunne in Splendour,Sharon Kay Penman,345363132,1982,4.4
6481,Arcadia,Tom Stoppard,571169341,1993,4.19
6482,An Innocent Client,Scott Pratt,,2008,4.16
6483,West Side Story,Irving Shulman,671725661,1961,4.12
6484,The MasterHarper of Pern,Anne McCaffrey,552142743,1998,4.22
6485,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,375424040,2008,3.88
6486,"Merry Christmas, Alex Cross",James Patterson,316210730,2011,3.85
6487,Don't Make Me Think! A common sense approach to web usability,Steve Krug,321344758,2000,4.24
6488,"Shakespeare's Landlord (Lily Bard, #1)",Charlaine Harris,425206866,1996,3.76
6489,Shadows,Jennifer L. Armentrout,1620610086,2012,4.16
6490,Pathfinder,Orson Scott Card,141699176X,2010,3.98
6491,"Shrill: Women Are Funny, It's Okay to Be Fat, and Feminists Don't Have to Be Nice",Lindy West,316348406,2016,4.23
6492,Queen of the Darkness,Anne Bishop,451456734,2000,4.37
6493,Axel,Harper Sloan,,2013,4.13
6494,A Lot Like Love,Julie James,425240169,2011,4.09
6495,Big Red,"Jim Kjelgaard, Carl Pfeuffer",553154346,1945,4.11
6496,The Angel of Darkness,Caleb Carr,345427637,1997,3.94
6497,A Dance With Dragons: Part 2 After The Feast,George R.R. Martin,7466072,2011,4.41
6498,I Was So Mad (Look-Look),Mercer Mayer,307119394,1983,4.21
6499,Sherlock Holmes : Silver Blaze,Arthur Conan Doyle,9791680000,1892,4.18
6500,Sellevision,Augusten Burroughs,312422288,2000,3.54
6501,Crooked House,Agatha Christie,031298166X,1949,3.98
6502,The Sword in the Stone,T.H. White,000675399X,1938,3.92
6503,Finding Cassie Crazy,Jaclyn Moriarty,439498821,2003,3.9
6504,Prince Lestat,Anne Rice,307962520,2014,3.76
6505,The Blue Castle,L.M. Montgomery,553280511,1926,4.23
6506,The Gift,Cecelia Ahern,7284977,2008,3.68
6507,,Dean Koontz,553807730,2013,4.01
6508,"The Saga of the Swamp Thing, Vol 20 - 27","Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell",930289226,1983,4.2
6509,3001: The Final Odyssey,Arthur C. Clarke,345438205,1997,3.49
6510,Prayers for Rain ,Dennis Lehane,380730367,1999,4.08
6511,,Alyson Noel,312534353,2010,4.28
6512,The Mirror Crack'd from Side to Side,Agatha Christie,7120982,1962,3.89
6513,Shades of Midnight,Lara Adrian,440245265,2009,4.28
6514,The Hat,Jan Brett,750026049,1997,4.25
6515,Pivot Point,Kasie West,62117378,2013,4.08
6516,Hundarna i Riga,"Henning Mankell, Laurie Thompson",1400031524,1992,3.72
6517,The Water Knife,Paolo Bacigalupi,385352875,2015,3.83
6518,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",Karl Weber,,2009,4.19
6519,The Cove,Catherine Coulter,399150862,1996,3.86
6520,The Monkey's Raincoat,Robert Crais,752816993,1987,3.98
6521,The Caine Mutiny,Herman Wouk,316955108,1951,4.23
6522,,Becca Fitzpatrick,1442474289,2014,3.88
6523,The neon rain,James Lee Burke,753820331,1987,3.98
6524, De Imitatione Christi,"Thomas à Kempis, William Benham",375700188,1418,4.19
6525,,K.A. Linde,1481060953,2012,4.07
6526,Kitten's First Full Moon,Kevin Henkes,60588284,2004,4.07
6527,"Saga, Volume Six","Brian K. Vaughan, Fiona Staples",163215711X,2016,4.49
6528,A Good Yarn,Debbie Macomber,778322955,2005,4.11
6529,Naked Heat,Richard Castle,1401324029,2010,3.75
6530,,William Shakespeare,671722921,1589,3.71
6531,,L.J. Smith,61670855,2008,3.96
6532,Night of the Living Dummy,R.L. Stine,439568404,1993,3.8
6533,Shall We Tell the President?,Jeffrey Archer,449208060,1977,3.69
6534,"Grave Secret (Harper Connelly, #4)",Charlaine Harris,425230155,2009,3.94
6535,Equus : a play,Peter Shaffer,140260706,1973,3.94
6536,"Shards of a Broken Crown (The Serpentwar Saga, #4)",Raymond E. Feist,380789833,1998,3.99
6537,The Enchantress Returns,"Chris Colfer, Brandon Dorman",316201545,2013,4.49
6538,The Master Magician,Charlie N. Holmberg,,2015,3.82
6539,One Door Away from Heaven,Dean Koontz,553582755,2001,3.95
6540,Love in the Afternoon,Lisa Kleypas,312605390,2010,4.2
6541,Attack of the Fiend (The Last Apprentice #4),"Joseph Delaney, Patrick  Arrasmith",60891270,2007,4.19
6542,The Marriage Trap,Jennifer Probst,,2012,3.9
6543,The Jordan Rules,"Sam Smith, Doug Grud",671796666,1992,4.23
6544,The Heretic Queen,Michelle Moran,307381757,2008,4.21
6545,"If You Want to Walk on Water, You've Got to Get Out of the Boat",John Ortberg,310228638,2001,4.13
6546,The Piano Teacher,Janice Y.K. Lee,670020486,2008,3.32
6547,I Have Lived A Thousand Years: Growing Up In The Holocaust,Livia E. Bitton-Jackson,689823959,1997,4.17
6548,Willpower: Rediscovering the Greatest Human Strength,"Roy F. Baumeister, John Tierney",1594203075,2011,3.95
6549,Secrets to the Grave,Tami Hoag,052595192X,2010,4.09
6550,Prized,Caragh M. O'Brien,1596435704,2011,3.99
6551,With a Tangled Skein,Piers Anthony,345318854,1985,3.98
6552,Body Surfing,Anita Shreve,316059854,2007,3.31
6553,The Good Soldier,"Ford Madox Ford, Kenneth Womack, William Baker",1551113813,1915,3.72
6554,Into the Labyrinth,"Margaret Weis, Tracy Hickman",553567713,1993,4.09
6555,Day by Day Armageddon,J.L. Bourne,1411608313,2004,4.01
6556,,"Stan Berenstain, Jan Berenstain",039487336X,1987,4.19
6557,,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",345517989,2009,4.34
